Department,Millesime,Indicateur,Valeur
12,2022,Naissances,2109
12,2023,Actifs1564,122668
12,2023,ArriveesHorsDep,8946
12,2023,Chomeurs1564,10146
12,2023,Deces,3683
12,2023,Logements,186763
12,2023,LogementsVacants,20696
12,2023,Naissances,1926
12,2023,NiveauVieMedian,24780
12,2023,Pop65Plus,80040
12,2023,PopUnAnPlus,277508
12,2023,Population,279609
12,2023,PopulationLegale,279609
12,2023,RPMaisons,97477
12,2023,RPProprietaires,93747
12,2023,RPProprietaires65Plus,40855
12,2023,RPTotalAge,134557
12,2023,ResidencesPrincipales,134557
12,2023,TauxPauvrete,14
12,2024,Deces,3699
12,2024,Naissances,1869
12,2025,Deces,3627
12,2025,Naissances,1862
13,1968,PopulationLegale,1470271
13,1975,PopulationLegale,1632974
13,1982,PopulationLegale,1724199
13,1990,PopulationLegale,1759371
13,1999,PopulationLegale,1835719
13,2007,PopulationLegale,1958926
13,2008,Deces,16481
13,2008,Naissances,25412
13,2009,Deces,16558
13,2009,Naissances,25547
13,2010,Deces,16454
13,2010,Naissances,26425
13,2011,Deces,16491
13,2011,Naissances,25909
13,2012,Actifs1564,883174
13,2012,ArriveesHorsDep,55578
13,2012,Chomeurs1564,134002
13,2012,Deces,17240
13,2012,Logements,964368
13,2012,LogementsVacants,67149
13,2012,Naissances,26328
13,2012,Pop65Plus,359107
13,2012,PopUnAnPlus,1960238
13,2012,Population,1984784
13,2012,PopulationLegale,1984784
13,2012,RPMaisons,335352
13,2012,RPProprietaires,438362
13,2012,ResidencesPrincipales,860051
13,2013,Deces,17069
13,2013,Naissances,26762
13,2014,Deces,16767
13,2014,Naissances,26384
13,2015,Deces,17897
13,2015,Naissances,26249
13,2016,Deces,17686
13,2016,Naissances,25834
13,2017,Actifs1564,887341
13,2017,ArriveesHorsDep,51218
13,2017,Chomeurs1564,132285
13,2017,Deces,18311
13,2017,Logements,1021226
13,2017,LogementsVacants,76411
13,2017,Naissances,25790
13,2017,Pop65Plus,405109
13,2017,PopUnAnPlus,2000776
13,2017,Population,2024162
13,2017,PopulationLegale,2024162
13,2017,RPMaisons,346220
13,2017,RPProprietaires,457011
13,2017,ResidencesPrincipales,898432
13,2018,Deces,18166
13,2018,Naissances,25586
13,2019,Deces,18394
13,2019,Naissances,25288
13,2020,Deces,20785
13,2020,Naissances,24670
13,2021,Deces,20892
13,2021,Naissances,24766
13,2022,Deces,20309
13,2022,Naissances,24420
13,2023,Actifs1564,933138
13,2023,ArriveesHorsDep,47409
13,2023,Chomeurs1564,107881
13,2023,Deces,18850
13,2023,Logements,1090066
13,2023,LogementsVacants,77571
13,2023,Naissances,22876
13,2023,NiveauVieMedian,25610
13,2023,Pop65Plus,443568
13,2023,PopUnAnPlus,2066205
13,2023,Population,2087658
13,2023,PopulationLegale,2087658
13,2023,RPMaisons,359316
13,2023,RPProprietaires,487403
13,2023,RPProprietaires65Plus,192307
13,2023,RPTotalAge,959660
13,2023,ResidencesPrincipales,959660
13,2023,TauxPauvrete,20
13,2024,Deces,18836
13,2024,Naissances,22488
13,2025,Deces,19335
13,2025,Naissances,21779
14,1968,PopulationLegale,518950
14,1975,PopulationLegale,560354
14,1982,PopulationLegale,589025
14,1990,PopulationLegale,617991
14,1999,PopulationLegale,647873
14,2007,PopulationLegale,673144
14,2008,Deces,5796
14,2008,Naissances,8172
14,2009,Deces,5979
14,2009,Naissances,8296
14,2010,Deces,5956
14,2010,Naissances,8104
14,2011,Deces,5996
14,2011,Naissances,8037
14,2012,Actifs1564,314914
14,2012,ArriveesHorsDep,19720
14,2012,Chomeurs1564,38692
14,2012,Deces,6391
14,2012,Logements,394027
14,2012,LogementsVacants,22844
14,2012,Naissances,7826
14,2012,Pop65Plus,123013
14,2012,PopUnAnPlus,679106
14,2012,Population,687304
14,2012,PopulationLegale,687304
14,2012,RPMaisons,197159
14,2012,RPProprietaires,170890
14,2012,ResidencesPrincipales,300724
14,2013,Deces,6386
14,2013,Naissances,7641
14,2014,Deces,6190
14,2014,Naissances,7459
14,2015,Deces,6697
14,2015,Naissances,7193
14,2016,Deces,6717
14,2016,Naissances,6921
14,2017,Actifs1564,313200
14,2017,ArriveesHorsDep,19758
14,2017,Chomeurs1564,40399
14,2017,Deces,6918
14,2017,Logements,416115
14,2017,LogementsVacants,28738
14,2017,Naissances,6675
14,2017,Pop65Plus,143486
14,2017,PopUnAnPlus,686826
14,2017,Population,694002
14,2017,PopulationLegale,694002
14,2017,RPMaisons,204990
14,2017,RPProprietaires,178305
14,2017,ResidencesPrincipales,312791
14,2018,Deces,6973
14,2018,Naissances,6680
14,2019,Deces,7063
14,2019,Naissances,6621
14,2020,Deces,7363
14,2020,Naissances,6552
14,2021,Deces,7570
14,2021,Naissances,6760
14,2022,Deces,7967
14,2022,Naissances,6378
14,2023,Actifs1564,325399
14,2023,ArriveesHorsDep,20060
14,2023,Chomeurs1564,33367
14,2023,Deces,7325
14,2023,Logements,439517
14,2023,LogementsVacants,27406
14,2023,Naissances,6097
14,2023,NiveauVieMedian,25600
14,2023,Pop65Plus,165780
14,2023,PopUnAnPlus,702872
14,2023,Population,709441
14,2023,PopulationLegale,709441
14,2023,RPMaisons,214774
14,2023,RPProprietaires,191390
14,2023,RPProprietaires65Plus,76500
14,2023,RPTotalAge,333372
14,2023,ResidencesPrincipales,333372
14,2023,TauxPauvrete,14
14,2024,Deces,7637
14,2024,Naissances,5792
14,2025,Deces,7585
14,2025,Naissances,5670
15,1968,PopulationLegale,169330
15,1975,PopulationLegale,166549
15,1982,PopulationLegale,162838
15,1990,PopulationLegale,158723
15,1999,PopulationLegale,150778
15,2007,PopulationLegale,149057
15,2008,Deces,1881
15,2008,Naissances,1300
15,2009,Deces,1885
15,2009,Naissances,1377
15,2010,Deces,1941
15,2010,Naissances,1274
15,2011,Deces,1919
15,2011,Naissances,1237
15,2012,Actifs1564,65822
15,2012,ArriveesHorsDep,4409
15,2012,Chomeurs1564,5539
15,2012,Deces,2059
15,2012,Logements,98822
15,2012,LogementsVacants,10690
15,2012,Naissances,1230
15,2012,Pop65Plus,36416
15,2012,PopUnAnPlus,146030
15,2012,Population,147415
15,2012,PopulationLegale,147415
15,2012,RPMaisons,50085
15,2012,RPProprietaires,47277
15,2012,ResidencesPrincipales,67979
15,2013,Deces,1968
15,2013,Naissances,1290
15,2014,Deces,1973
15,2014,Naissances,1214
15,2015,Deces,2049
15,2015,Naissances,1128
15,2016,Deces,2035
15,2016,Naissances,1068
15,2017,Actifs1564,64094
15,2017,ArriveesHorsDep,4452
15,2017,Chomeurs1564,5640
15,2017,Deces,2217
15,2017,Logements,101363
15,2017,LogementsVacants,12103
15,2017,Naissances,1067
15,2017,Pop65Plus,39666
15,2017,PopUnAnPlus,144002
15,2017,Population,145143
15,2017,PopulationLegale,145143
15,2017,RPMaisons,51462
15,2017,RPProprietaires,48405
15,2017,ResidencesPrincipales,68632
15,2018,Deces,2062
15,2018,Naissances,1110
15,2019,Deces,2058
15,2019,Naissances,1016
15,2020,Deces,2138
15,2020,Naissances,1029
15,2021,Deces,2211
15,2021,Naissances,1039
15,2022,Deces,2186
15,2022,Naissances,1033
15,2023,Actifs1564,62972
15,2023,ArriveesHorsDep,4448
15,2023,Chomeurs1564,4219
15,2023,Deces,2113
15,2023,Logements,103584
15,2023,LogementsVacants,11561
15,2023,Naissances,916
15,2023,NiveauVieMedian,24820
15,2023,Pop65Plus,43141
15,2023,PopUnAnPlus,143177
15,2023,Population,144196
15,2023,PopulationLegale,144196
15,2023,RPMaisons,52763
15,2023,RPProprietaires,50133
15,2023,RPProprietaires65Plus,22323
15,2023,RPTotalAge,70493
15,2023,ResidencesPrincipales,70493
15,2023,TauxPauvrete,14
15,2024,Deces,2056
15,2024,Naissances,929
15,2025,Deces,2006
15,2025,Naissances,869
16,1968,PopulationLegale,331016
16,1975,PopulationLegale,337064
16,1982,PopulationLegale,340770
16,1990,PopulationLegale,341993
16,1999,PopulationLegale,339628
16,2007,PopulationLegale,349535
16,2008,Deces,3692
16,2008,Naissances,3666
16,2009,Deces,3927
16,2009,Naissances,3408
16,2010,Deces,3765
16,2010,Naissances,3564
16,2011,Deces,3799
16,2011,Naissances,3459
16,2012,Actifs1564,159219
16,2012,ArriveesHorsDep,11678
16,2012,Chomeurs1564,20618
16,2012,Deces,3963
16,2012,Logements,191254
16,2012,LogementsVacants,18991
16,2012,Naissances,3490
16,2012,Pop65Plus,77860
16,2012,PopUnAnPlus,349996
16,2012,Population,353657
16,2012,PopulationLegale,353657
16,2012,RPMaisons,132646
16,2012,RPProprietaires,107514
16,2012,ResidencesPrincipales,160541
16,2013,Deces,3959
16,2013,Naissances,3472
16,2014,Deces,3735
16,2014,Naissances,3378
16,2015,Deces,4157
16,2015,Naissances,3272
16,2016,Deces,4103
16,2016,Naissances,3183
16,2017,Actifs1564,157555
16,2017,ArriveesHorsDep,10767
16,2017,Chomeurs1564,22212
16,2017,Deces,4191
16,2017,Logements,197059
16,2017,LogementsVacants,21228
16,2017,Naissances,3034
16,2017,Pop65Plus,86235
16,2017,PopUnAnPlus,349229
16,2017,Population,352335
16,2017,PopulationLegale,352335
16,2017,RPMaisons,135416
16,2017,RPProprietaires,109247
16,2017,ResidencesPrincipales,163566
16,2018,Deces,4233
16,2018,Naissances,2955
16,2019,Deces,4324
16,2019,Naissances,2987
16,2020,Deces,4284
16,2020,Naissances,2931
16,2021,Deces,4485
16,2021,Naissances,2984
16,2022,Deces,4667
16,2022,Naissances,3016
16,2023,Actifs1564,157950
16,2023,ArriveesHorsDep,11195
16,2023,Chomeurs1564,17757
16,2023,Deces,4424
16,2023,Logements,203479
16,2023,LogementsVacants,20333
16,2023,Naissances,2833
16,2023,NiveauVieMedian,24850
16,2023,Pop65Plus,95363
16,2023,PopUnAnPlus,349854
16,2023,Population,352683
16,2023,PopulationLegale,352683
16,2023,RPMaisons,140194
16,2023,RPProprietaires,113917
16,2023,RPProprietaires65Plus,48334
16,2023,RPTotalAge,170191
16,2023,ResidencesPrincipales,170191
16,2023,TauxPauvrete,15
16,2024,Deces,4324
16,2024,Naissances,2662
16,2025,Deces,4403
16,2025,Naissances,2606
17,1968,PopulationLegale,483622
17,1975,PopulationLegale,497859
17,1982,PopulationLegale,513220
17,1990,PopulationLegale,527146
17,1999,PopulationLegale,557024
17,2007,PopulationLegale,605410
17,2008,Deces,6666
17,2008,Naissances,6136
17,2009,Deces,6794
17,2009,Naissances,6209
17,2010,Deces,6861
17,2010,Naissances,6185
17,2011,Deces,6743
17,2011,Naissances,6065
17,2012,Actifs1564,272407
17,2012,ArriveesHorsDep,25831
17,2012,Chomeurs1564,37576
17,2012,Deces,7144
17,2012,Logements,409655
17,2012,LogementsVacants,28260
17,2012,Naissances,5916
17,2012,Pop65Plus,146354
17,2012,PopUnAnPlus,622379
17,2012,Population,628733
17,2012,PopulationLegale,628733
17,2012,RPMaisons,227929
17,2012,RPProprietaires,189250
17,2012,ResidencesPrincipales,290296
17,2013,Deces,7472
17,2013,Naissances,5778
17,2014,Deces,7124
17,2014,Naissances,5846
17,2015,Deces,7612
17,2015,Naissances,5425
17,2016,Deces,7673
17,2016,Naissances,5474
17,2017,Actifs1564,274809
17,2017,ArriveesHorsDep,24777
17,2017,Chomeurs1564,39846
17,2017,Deces,7944
17,2017,Logements,431948
17,2017,LogementsVacants,30812
17,2017,Naissances,5151
17,2017,Pop65Plus,171598
17,2017,PopUnAnPlus,639043
17,2017,Population,644303
17,2017,PopulationLegale,644303
17,2017,RPMaisons,239674
17,2017,RPProprietaires,198795
17,2017,ResidencesPrincipales,305740
17,2018,Deces,7923
17,2018,Naissances,5061
17,2019,Deces,7972
17,2019,Naissances,5149
17,2020,Deces,8204
17,2020,Naissances,4941
17,2021,Deces,8689
17,2021,Naissances,5207
17,2022,Deces,9177
17,2022,Naissances,5086
17,2023,Actifs1564,287884
17,2023,ArriveesHorsDep,25036
17,2023,Chomeurs1564,31553
17,2023,Deces,8477
17,2023,Logements,461993
17,2023,LogementsVacants,30259
17,2023,Naissances,4628
17,2023,NiveauVieMedian,25710
17,2023,Pop65Plus,200061
17,2023,PopUnAnPlus,667389
17,2023,Population,672279
17,2023,PopulationLegale,672279
17,2023,RPMaisons,257039
17,2023,RPProprietaires,217267
17,2023,RPProprietaires65Plus,101418
17,2023,RPTotalAge,329366
17,2023,ResidencesPrincipales,329366
17,2023,TauxPauvrete,13
17,2024,Deces,8679
17,2024,Naissances,4619
17,2025,Deces,8528
17,2025,Naissances,4398
18,1968,PopulationLegale,304601
18,1975,PopulationLegale,316350
18,1982,PopulationLegale,320174
18,1990,PopulationLegale,321559
18,1999,PopulationLegale,314428
18,2007,PopulationLegale,314599
18,2008,Deces,3618
18,2008,Naissances,3303
18,2009,Deces,3539
18,2009,Naissances,3229
18,2010,Deces,3597
18,2010,Naissances,3341
18,2011,Deces,3481
18,2011,Naissances,3159
18,2012,Actifs1564,138667
18,2012,ArriveesHorsDep,9894
18,2012,Chomeurs1564,18401
18,2012,Deces,3672
18,2012,Logements,174264
18,2012,LogementsVacants,18892
18,2012,Naissances,3120
18,2012,Pop65Plus,69101
18,2012,PopUnAnPlus,308673
18,2012,Population,311897
18,2012,PopulationLegale,311897
18,2012,RPMaisons,112431
18,2012,RPProprietaires,94023
18,2012,ResidencesPrincipales,142116
18,2013,Deces,3597
18,2013,Naissances,3128
18,2014,Deces,3526
18,2014,Naissances,3097
18,2015,Deces,3721
18,2015,Naissances,2825
18,2016,Deces,3815
18,2016,Naissances,2875
18,2017,Actifs1564,132672
18,2017,ArriveesHorsDep,9164
18,2017,Chomeurs1564,18405
18,2017,Deces,3725
18,2017,Logements,178580
18,2017,LogementsVacants,23200
18,2017,Naissances,2788
18,2017,Pop65Plus,76193
18,2017,PopUnAnPlus,301437
18,2017,Population,304256
18,2017,PopulationLegale,304256
18,2017,RPMaisons,114265
18,2017,RPProprietaires,94983
18,2017,ResidencesPrincipales,141923
18,2018,Deces,3881
18,2018,Naissances,2662
18,2019,Deces,3912
18,2019,Naissances,2771
18,2020,Deces,4179
18,2020,Naissances,2601
18,2021,Deces,4153
18,2021,Naissances,2665
18,2022,Deces,4070
18,2022,Naissances,2669
18,2023,Actifs1564,130086
18,2023,ArriveesHorsDep,9175
18,2023,Chomeurs1564,15051
18,2023,Deces,4144
18,2023,Logements,179931
18,2023,LogementsVacants,22012
18,2023,Naissances,2348
18,2023,NiveauVieMedian,24730
18,2023,Pop65Plus,80573
18,2023,PopUnAnPlus,296067
18,2023,Population,298660
18,2023,PopulationLegale,298660
18,2023,RPMaisons,115863
18,2023,RPProprietaires,97665
18,2023,RPProprietaires65Plus,41548
18,2023,RPTotalAge,144070
18,2023,ResidencesPrincipales,144070
18,2023,TauxPauvrete,16
18,2024,Deces,3960
18,2024,Naissances,2374
18,2025,Deces,3959
18,2025,Naissances,2322
19,1968,PopulationLegale,237858
19,1975,PopulationLegale,240363
19,1982,PopulationLegale,241448
19,1990,PopulationLegale,237908
19,1999,PopulationLegale,232576
19,2007,PopulationLegale,242038
19,2008,Deces,3048
19,2008,Naissances,2263
19,2009,Deces,3040
19,2009,Naissances,2231
19,2010,Deces,3159
19,2010,Naissances,2247
19,2011,Deces,3104
19,2011,Naissances,2196
19,2012,Actifs1564,105598
19,2012,ArriveesHorsDep,8156
19,2012,Chomeurs1564,10227
19,2012,Deces,3099
19,2012,Logements,150479
19,2012,LogementsVacants,16729
19,2012,Naissances,2163
19,2012,Pop65Plus,59358
19,2012,PopUnAnPlus,239096
19,2012,Population,241247
19,2012,PopulationLegale,241247
19,2012,RPMaisons,85036
19,2012,RPProprietaires,75426
19,2012,ResidencesPrincipales,111118
19,2013,Deces,3161
19,2013,Naissances,2055
19,2014,Deces,3046
19,2014,Naissances,2094
19,2015,Deces,3155
19,2015,Naissances,1946
19,2016,Deces,3191
19,2016,Naissances,1986
19,2017,Actifs1564,104622
19,2017,ArriveesHorsDep,8284
19,2017,Chomeurs1564,11513
19,2017,Deces,3135
19,2017,Logements,154124
19,2017,LogementsVacants,16789
19,2017,Naissances,1919
19,2017,Pop65Plus,64555
19,2017,PopUnAnPlus,239438
19,2017,Population,241464
19,2017,PopulationLegale,241464
19,2017,RPMaisons,88175
19,2017,RPProprietaires,77806
19,2017,ResidencesPrincipales,113903
19,2018,Deces,3179
19,2018,Naissances,1907
19,2019,Deces,3243
19,2019,Naissances,1831
19,2020,Deces,3183
19,2020,Naissances,1864
19,2021,Deces,3353
19,2021,Naissances,1863
19,2022,Deces,3388
19,2022,Naissances,1880
19,2023,Actifs1564,104493
19,2023,ArriveesHorsDep,8346
19,2023,Chomeurs1564,9647
19,2023,Deces,3279
19,2023,Logements,157660
19,2023,LogementsVacants,17121
19,2023,Naissances,1690
19,2023,NiveauVieMedian,24910
19,2023,Pop65Plus,69353
19,2023,PopUnAnPlus,238888
19,2023,Population,240826
19,2023,PopulationLegale,240826
19,2023,RPMaisons,90893
19,2023,RPProprietaires,80918
19,2023,RPProprietaires65Plus,36110
19,2023,RPTotalAge,117283
19,2023,ResidencesPrincipales,117283
19,2023,TauxPauvrete,14
19,2024,Deces,3190
19,2024,Naissances,1614
19,2025,Deces,3212
19,2025,Naissances,1697
21,1968,PopulationLegale,421192
21,1975,PopulationLegale,456070
21,1982,PopulationLegale,473548
21,1990,PopulationLegale,493866
21,1999,PopulationLegale,506755
21,2007,PopulationLegale,519143
21,2008,Deces,4362
21,2008,Naissances,5960
21,2009,Deces,4481
21,2009,Naissances,5852
21,2010,Deces,4403
21,2010,Naissances,5963
21,2011,Deces,4500
21,2011,Naissances,5906
21,2012,Actifs1564,252730
21,2012,ArriveesHorsDep,18649
21,2012,Chomeurs1564,27035
21,2012,Deces,4701
21,2012,Logements,275140
21,2012,LogementsVacants,21922
21,2012,Naissances,5905
21,2012,Pop65Plus,93724
21,2012,PopUnAnPlus,521393
21,2012,Population,527403
21,2012,PopulationLegale,527403
21,2012,RPMaisons,128745
21,2012,RPProprietaires,145160
21,2012,ResidencesPrincipales,238872
21,2013,Deces,4688
21,2013,Naissances,5769
21,2014,Deces,4422
21,2014,Naissances,5779
21,2015,Deces,4808
21,2015,Naissances,5484
21,2016,Deces,4819
21,2016,Naissances,5378
21,2017,Actifs1564,249235
21,2017,ArriveesHorsDep,18142
21,2017,Chomeurs1564,29201
21,2017,Deces,5070
21,2017,Logements,287831
21,2017,LogementsVacants,24079
21,2017,Naissances,5394
21,2017,Pop65Plus,108152
21,2017,PopUnAnPlus,528259
21,2017,Population,533819
21,2017,PopulationLegale,533819
21,2017,RPMaisons,132915
21,2017,RPProprietaires,148419
21,2017,ResidencesPrincipales,247908
21,2018,Deces,4975
21,2018,Naissances,5191
21,2019,Deces,4920
21,2019,Naissances,5062
21,2020,Deces,5594
21,2020,Naissances,5165
21,2021,Deces,5091
21,2021,Naissances,4977
21,2022,Deces,5402
21,2022,Naissances,4878
21,2023,Actifs1564,255849
21,2023,ArriveesHorsDep,18247
21,2023,Chomeurs1564,24255
21,2023,Deces,5279
21,2023,Logements,303837
21,2023,LogementsVacants,25071
21,2023,Naissances,4514
21,2023,NiveauVieMedian,26560
21,2023,Pop65Plus,120012
21,2023,PopUnAnPlus,535393
21,2023,Population,540100
21,2023,PopulationLegale,540100
21,2023,RPMaisons,137631
21,2023,RPProprietaires,155964
21,2023,RPProprietaires65Plus,60483
21,2023,RPTotalAge,261017
21,2023,ResidencesPrincipales,261017
21,2023,TauxPauvrete,13
21,2024,Deces,5235
21,2024,Naissances,4333
21,2025,Deces,5289
21,2025,Naissances,4239
22,1968,PopulationLegale,506102
22,1975,PopulationLegale,525556
22,1982,PopulationLegale,538869
22,1990,PopulationLegale,538395
22,1999,PopulationLegale,542373
22,2007,PopulationLegale,576049
22,2008,Deces,6672
22,2008,Naissances,6494
22,2009,Deces,6607
22,2009,Naissances,6559
22,2010,Deces,6598
22,2010,Naissances,6438
22,2011,Deces,6835
22,2011,Naissances,6221
22,2012,Actifs1564,255209
22,2012,ArriveesHorsDep,18455
22,2012,Chomeurs1564,27673
22,2012,Deces,6917
22,2012,Logements,350943
22,2012,LogementsVacants,28108
22,2012,Naissances,6184
22,2012,Pop65Plus,134402
22,2012,PopUnAnPlus,588940
22,2012,Population,595531
22,2012,PopulationLegale,595531
22,2012,RPMaisons,221453
22,2012,RPProprietaires,189451
22,2012,ResidencesPrincipales,267662
22,2013,Deces,7138
22,2013,Naissances,5927
22,2014,Deces,6860
22,2014,Naissances,5790
22,2015,Deces,7262
22,2015,Naissances,5606
22,2016,Deces,7282
22,2016,Naissances,5409
22,2017,Actifs1564,254429
22,2017,ArriveesHorsDep,17854
22,2017,Chomeurs1564,29883
22,2017,Deces,7415
22,2017,Logements,366683
22,2017,LogementsVacants,32432
22,2017,Naissances,5332
22,2017,Pop65Plus,151012
22,2017,PopUnAnPlus,593074
22,2017,Population,598814
22,2017,PopulationLegale,598814
22,2017,RPMaisons,228862
22,2017,RPProprietaires,195614
22,2017,ResidencesPrincipales,275171
22,2018,Deces,7588
22,2018,Naissances,5313
22,2019,Deces,7723
22,2019,Naissances,5132
22,2020,Deces,7711
22,2020,Naissances,5082
22,2021,Deces,7935
22,2021,Naissances,5398
22,2022,Deces,8590
22,2022,Naissances,4991
22,2023,Actifs1564,263651
22,2023,ArriveesHorsDep,19428
22,2023,Chomeurs1564,25230
22,2023,Deces,8078
22,2023,Logements,382287
22,2023,LogementsVacants,30030
22,2023,Naissances,4609
22,2023,NiveauVieMedian,25590
22,2023,Pop65Plus,169102
22,2023,PopUnAnPlus,606912
22,2023,Population,611859
22,2023,PopulationLegale,611859
22,2023,RPMaisons,240592
22,2023,RPProprietaires,207485
22,2023,RPProprietaires65Plus,90300
22,2023,RPTotalAge,290789
22,2023,ResidencesPrincipales,290789
22,2023,TauxPauvrete,12
22,2024,Deces,8030
22,2024,Naissances,4599
22,2025,Deces,7925
22,2025,Naissances,4429
23,1968,PopulationLegale,156876
23,1975,PopulationLegale,146214
23,1982,PopulationLegale,139968
23,1990,PopulationLegale,131349
23,1999,PopulationLegale,124470
23,2007,PopulationLegale,123861
23,2008,Deces,1860
23,2008,Naissances,1029
23,2009,Deces,1996
23,2009,Naissances,1044
23,2010,Deces,1882
23,2010,Naissances,919
23,2011,Deces,1949
23,2011,Naissances,967
23,2012,Actifs1564,50870
23,2012,ArriveesHorsDep,4407
23,2012,Chomeurs1564,6033
23,2012,Deces,1929
23,2012,Logements,87178
23,2012,LogementsVacants,11911
23,2012,Naissances,998
23,2012,Pop65Plus,33036
23,2012,PopUnAnPlus,120543
23,2012,Population,121517
23,2012,PopulationLegale,121517
23,2012,RPMaisons,48142
23,2012,RPProprietaires,41256
23,2012,ResidencesPrincipales,57538
23,2013,Deces,1881
23,2013,Naissances,897
