"ANNEE";"MOIS";"TYPE_LGT";"NAT_SERIES";"LOG_AUT";"LOG_COM";"SDP_AUT";"SDP_COM"
"2009";"12";"Residence";"CVS-CJO";3465;2615;179470;117167
"2009";"12";"Tous Logements";"Brute";37055;35799;3188156;2923179
"2009";"12";"Tous Logements";"CVS-CJO";34571;30917;2974436;2524538
"2009";"11";"Collectif";"Brute";12165;15819;822827;1050807
"2009";"11";"Collectif";"CVS-CJO";13397;13110;906158;870857
"2009";"11";"Individuel groupe";"Brute";4738;4653;420283;436334
"2009";"11";"Individuel groupe";"CVS-CJO";5385;4276;477675;400981
"2009";"11";"Individuel pur";"Brute";10944;10424;1320872;1263001
"2009";"11";"Individuel pur";"CVS-CJO";12440;10753;1501430;1302864
"2009";"11";"Residence";"Brute";3008;860;160000;47100
"2009";"11";"Residence";"CVS-CJO";3060;501;162766;27438
"2009";"11";"Tous Logements";"Brute";30855;31756;2723982;2797242
"2009";"11";"Tous Logements";"CVS-CJO";34282;28640;3026529;2522768
"2009";"10";"Collectif";"Brute";18024;13222;1204160;897290
"2009";"10";"Collectif";"CVS-CJO";15748;11624;1052103;788844
"2009";"10";"Individuel groupe";"Brute";6568;5308;579210;471862
"2009";"10";"Individuel groupe";"CVS-CJO";5442;4714;479912;419058
"2009";"10";"Individuel pur";"Brute";11211;12276;1356960;1499136
"2009";"10";"Individuel pur";"CVS-CJO";12419;10470;1503174;1278589
"2009";"10";"Residence";"Brute";1764;1695;84600;87100
"2009";"10";"Residence";"CVS-CJO";1539;1572;73809;80780
"2009";"10";"Tous Logements";"Brute";37567;32501;3224930;2955388
"2009";"10";"Tous Logements";"CVS-CJO";35148;28380;3017272;2580656
"2009";"09";"Collectif";"Brute";14542;12803;990755;878466
"2009";"09";"Collectif";"CVS-CJO";13367;12429;910702;852804
"2009";"09";"Individuel groupe";"Brute";5667;4364;488580;399549
"2009";"09";"Individuel groupe";"CVS-CJO";5201;3821;448404;349834
"2009";"09";"Individuel pur";"Brute";12927;13241;1570488;1746337
"2009";"09";"Individuel pur";"CVS-CJO";11800;10553;1433570;1391820
"2009";"09";"Residence";"Brute";2226;1048;105000;61400
"2009";"09";"Residence";"CVS-CJO";2501;1083;117972;63451
"2009";"09";"Tous Logements";"Brute";35362;31456;3154823;3085752
"2009";"09";"Tous Logements";"CVS-CJO";32869;27886;2932410;2735544
"2009";"08";"Collectif";"Brute";9582;8262;647234;562970
"2009";"08";"Collectif";"CVS-CJO";11750;16981;793676;1157080
"2009";"08";"Individuel groupe";"Brute";4001;1963;356076;187220
"2009";"08";"Individuel groupe";"CVS-CJO";4962;4054;441602;386648
"2009";"08";"Individuel pur";"Brute";10947;5785;1330285;810858
"2009";"08";"Individuel pur";"CVS-CJO";11554;10730;1404048;1503977
"2009";"08";"Residence";"Brute";1998;1040;106900;55900
"2009";"08";"Residence";"CVS-CJO";2547;2041;136273;109704
"2009";"08";"Tous Logements";"Brute";26528;17050;2440495;1616948
"2009";"08";"Tous Logements";"CVS-CJO";30813;33806;2834702;3206014
"2009";"07";"Collectif";"Brute";16204;15292;1106043;1043789
"2009";"07";"Collectif";"CVS-CJO";13769;15862;939836;1082696
"2009";"07";"Individuel groupe";"Brute";5601;3405;502312;334385
"2009";"07";"Individuel groupe";"CVS-CJO";4970;3728;445722;366105
"2009";"07";"Individuel pur";"Brute";13000;11651;1579480;1657654
"2009";"07";"Individuel pur";"CVS-CJO";11536;10829;1401606;1540703
"2009";"07";"Residence";"Brute";3227;2493;163500;117500
"2009";"07";"Residence";"CVS-CJO";2702;1794;136900;84555
"2009";"07";"Tous Logements";"Brute";38032;32841;3351335;3153328
"2009";"07";"Tous Logements";"CVS-CJO";32977;32213;2905894;3093029
"2009";"06";"Collectif";"Brute";11285;15072;767310;956476
"2009";"06";"Collectif";"CVS-CJO";10685;13218;726514;838820
"2009";"06";"Individuel groupe";"Brute";5411;4450;484645;452645
"2009";"06";"Individuel groupe";"CVS-CJO";5012;3855;448908;392123
"2009";"06";"Individuel pur";"Brute";12654;11832;1541404;1684724
"2009";"06";"Individuel pur";"CVS-CJO";11246;10767;1369893;1533082
"2009";"06";"Residence";"Brute";2503;1551;136500;88100
"2009";"06";"Residence";"CVS-CJO";2286;1703;124666;96734
"2009";"06";"Tous Logements";"Brute";31853;32905;2929859;3181945
"2009";"06";"Tous Logements";"CVS-CJO";29229;29543;2688502;2856836
"2009";"05";"Collectif";"Brute";9423;11504;646401;785064
"2009";"05";"Collectif";"CVS-CJO";10648;12359;730434;843412
"2009";"05";"Individuel groupe";"Brute";4130;3332;362523;326748
"2009";"05";"Individuel groupe";"CVS-CJO";4628;3525;406236;345674
"2009";"05";"Individuel pur";"Brute";10474;10060;1279558;1443180
"2009";"05";"Individuel pur";"CVS-CJO";11087;10261;1354445;1472015
"2009";"05";"Residence";"Brute";2518;1237;152700;58000
"2009";"05";"Residence";"CVS-CJO";2457;1141;149001;53499
"2009";"05";"Tous Logements";"Brute";26545;26133;2441182;2612992
"2009";"05";"Tous Logements";"CVS-CJO";28820;27286;2650400;2728278
"2009";"04";"Collectif";"Brute";11596;12671;776888;883397
"2009";"04";"Collectif";"CVS-CJO";12725;13336;852527;929760
"2009";"04";"Individuel groupe";"Brute";4685;3401;417160;326296
"2009";"04";"Individuel groupe";"CVS-CJO";4697;3453;418228;331285
"2009";"04";"Individuel pur";"Brute";10677;11147;1307664;1598207
"2009";"04";"Individuel pur";"CVS-CJO";11013;10427;1348816;1494977
"2009";"04";"Residence";"Brute";1964;1493;105100;89500
"2009";"04";"Residence";"CVS-CJO";2080;1752;111308;105026
"2009";"04";"Tous Logements";"Brute";28922;28712;2606812;2897400
"2009";"04";"Tous Logements";"CVS-CJO";30515;28968;2750393;2923234
"2009";"03";"Collectif";"Brute";13663;11313;904815;770086
"2009";"03";"Collectif";"CVS-CJO";12753;11173;844551;760556
"2009";"03";"Individuel groupe";"Brute";4862;3476;431434;345033
"2009";"03";"Individuel groupe";"CVS-CJO";4540;3177;402861;315354
"2009";"03";"Individuel pur";"Brute";10575;12043;1293727;1744473
"2009";"03";"Individuel pur";"CVS-CJO";10363;10629;1267791;1539650
"2009";"03";"Residence";"Brute";3139;1122;148300;53300
"2009";"03";"Residence";"CVS-CJO";2924;1104;138142;52445
"2009";"03";"Tous Logements";"Brute";32239;27954;2778276;2912892
"2009";"03";"Tous Logements";"CVS-CJO";30580;26083;2635308;2717928
"2009";"02";"Collectif";"Brute";10125;8151;719984;552802
"2009";"02";"Collectif";"CVS-CJO";11688;9812;831128;665451
"2009";"02";"Individuel groupe";"Brute";4196;3227;379729;313842
"2009";"02";"Individuel groupe";"CVS-CJO";4597;3338;416019;324637
"2009";"02";"Individuel pur";"Brute";9510;10634;1180732;1486451
"2009";"02";"Individuel pur";"CVS-CJO";9738;11225;1209040;1569063
"2009";"02";"Residence";"Brute";2205;878;134300;33800
"2009";"02";"Residence";"CVS-CJO";2721;1314;165728;50584
"2009";"02";"Tous Logements";"Brute";26036;22890;2414745;2386895
"2009";"02";"Tous Logements";"CVS-CJO";28744;25689;2665902;2678766
"2009";"01";"Collectif";"Brute";12799;10783;871383;736252
"2009";"01";"Collectif";"CVS-CJO";14319;11483;974868;784047
"2009";"01";"Individuel groupe";"Brute";4387;2906;407732;285837
"2009";"01";"Individuel groupe";"CVS-CJO";4972;2999;462102;294985
"2009";"01";"Individuel pur";"Brute";10504;10636;1299645;1414633
"2009";"01";"Individuel pur";"CVS-CJO";10722;11233;1326618;1494036
"2009";"01";"Residence";"Brute";2378;1318;139800;60500
"2009";"01";"Residence";"CVS-CJO";2652;1302;155908;59766
"2009";"01";"Tous Logements";"Brute";30068;25643;2718560;2497222
"2009";"01";"Tous Logements";"CVS-CJO";32665;27017;2953364;2631028
"2008";"12";"Collectif";"Brute";14253;12675;951902;854008
"2008";"12";"Collectif";"CVS-CJO";12933;9677;863744;652011
"2008";"12";"Individuel groupe";"Brute";5105;2791;467143;276305
"2008";"12";"Individuel groupe";"CVS-CJO";5026;2428;459914;240368
"2008";"12";"Individuel pur";"Brute";12041;9647;1489850;1273868
"2008";"12";"Individuel pur";"CVS-CJO";12077;11799;1494304;1558036
"2008";"12";"Residence";"Brute";2030;1902;124600;79300
"2008";"12";"Residence";"CVS-CJO";1473;1524;90412;63540
"2008";"12";"Tous Logements";"Brute";33429;27015;3033495;2483481
"2008";"12";"Tous Logements";"CVS-CJO";31509;25428;2859266;2337589
"2008";"11";"Collectif";"Brute";12113;9942;790331;667078
"2008";"11";"Collectif";"CVS-CJO";13538;8530;883307;572337
"2008";"11";"Individuel groupe";"Brute";4318;3569;402084;330740
"2008";"11";"Individuel groupe";"CVS-CJO";5072;3517;472295;325921
"2008";"11";"Individuel pur";"Brute";10297;11987;1275045;1564700
"2008";"11";"Individuel pur";"CVS-CJO";12147;12673;1504125;1654246
"2008";"11";"Residence";"Brute";2888;854;145400;41000
"2008";"11";"Residence";"CVS-CJO";2901;815;146054;39128
"2008";"11";"Tous Logements";"Brute";29616;26352;2612860;2603518
"2008";"11";"Tous Logements";"CVS-CJO";33658;25535;2969464;2522800
"2008";"10";"Collectif";"Brute";20386;14141;1349983;907968
"2008";"10";"Collectif";"CVS-CJO";17327;12610;1147413;809665
"2008";"10";"Individuel groupe";"Brute";7115;4036;676955;376314
"2008";"10";"Individuel groupe";"CVS-CJO";5643;3662;536902;341442
"2008";"10";"Individuel pur";"Brute";12335;15565;1544489;2056251
"2008";"10";"Individuel pur";"CVS-CJO";13024;12955;1630760;1711451
"2008";"10";"Residence";"Brute";2304;1288;125700;64800
"2008";"10";"Residence";"CVS-CJO";2138;1064;116644;53530
"2008";"10";"Tous Logements";"Brute";42140;35030;3697127;3405333
"2008";"10";"Tous Logements";"CVS-CJO";38132;30291;3345488;2944646
"2008";"09";"Collectif";"Brute";16050;14127;1064603;984899
"2008";"09";"Collectif";"CVS-CJO";15006;13282;995354;925988
"2008";"09";"Individuel groupe";"Brute";5377;4675;486727;438871
"2008";"09";"Individuel groupe";"CVS-CJO";5018;3998;454230;375317
"2008";"09";"Individuel pur";"Brute";14636;16708;1848473;2209914
"2008";"09";"Individuel pur";"CVS-CJO";13258;13268;1674437;1754916
"2008";"09";"Residence";"Brute";2210;1199;129200;58200
"2008";"09";"Residence";"CVS-CJO";2455;1284;143523;62326
"2008";"09";"Tous Logements";"Brute";38273;36709;3529003;3691884
"2008";"09";"Tous Logements";"CVS-CJO";35737;31832;3295168;3201396
"2008";"08";"Collectif";"Brute";12070;7376;812200;472328
"2008";"08";"Collectif";"CVS-CJO";14586;13533;981504;866596
"2008";"08";"Individuel groupe";"Brute";4157;1809;365985;164021
"2008";"08";"Individuel groupe";"CVS-CJO";5347;3788;470753;343456
"2008";"08";"Individuel pur";"Brute";12939;7319;1623065;976400
"2008";"08";"Individuel pur";"CVS-CJO";14227;13498;1784631;1800717
"2008";"08";"Residence";"Brute";1727;1040;97400;47400
"2008";"08";"Residence";"CVS-CJO";2148;1857;121144;84636
"2008";"08";"Tous Logements";"Brute";30893;17544;2898650;1660149
"2008";"08";"Tous Logements";"CVS-CJO";36308;32676;3406732;3092056
"2008";"07";"Collectif";"Brute";17930;12488;1197174;838331
"2008";"07";"Collectif";"CVS-CJO";15096;13005;1007950;873038
"2008";"07";"Individuel groupe";"Brute";6251;4147;581832;401303
"2008";"07";"Individuel groupe";"CVS-CJO";5364;4198;499272;406238
"2008";"07";"Individuel pur";"Brute";15906;14911;2002066;1960504
"2008";"07";"Individuel pur";"CVS-CJO";13817;13947;1739126;1833757
"2008";"07";"Residence";"Brute";3344;1378;165300;61800
"2008";"07";"Residence";"CVS-CJO";2793;570;138063;25563
"2008";"07";"Tous Logements";"Brute";43431;32924;3946372;3261938
"2008";"07";"Tous Logements";"CVS-CJO";37070;31720;3368378;3142652
"2008";"06";"Collectif";"Brute";17179;16224;1113951;1113461
"2008";"06";"Collectif";"CVS-CJO";16525;13804;1071543;947375
"2008";"06";"Individuel groupe";"Brute";5822;4730;521625;442017
"2008";"06";"Individuel groupe";"CVS-CJO";5496;4132;492417;386134
"2008";"06";"Individuel pur";"Brute";15835;15625;1994599;2046341
"2008";"06";"Individuel pur";"CVS-CJO";14141;14112;1781220;1848190
"2008";"06";"Residence";"Brute";3438;2174;195600;94800
"2008";"06";"Residence";"CVS-CJO";3335;2130;189740;92881
"2008";"06";"Tous Logements";"Brute";42274;38753;3825775;3696619
"2008";"06";"Tous Logements";"CVS-CJO";39497;34178;3574458;3260213
"2008";"05";"Collectif";"Brute";17638;14437;1133632;976344
"2008";"05";"Collectif";"CVS-CJO";19420;14710;1248165;994806
"2008";"05";"Individuel groupe";"Brute";5491;3567;494725;331323
"2008";"05";"Individuel groupe";"CVS-CJO";6108;3831;550315;355845
"2008";"05";"Individuel pur";"Brute";14260;14458;1810801;1917273
"2008";"05";"Individuel pur";"CVS-CJO";14572;14593;1850420;1935175
"2008";"05";"Residence";"Brute";3115;1862;162200;105300
"2008";"05";"Residence";"CVS-CJO";2939;1672;153036;94555
"2008";"05";"Tous Logements";"Brute";40504;34324;3601358;3330240
"2008";"05";"Tous Logements";"CVS-CJO";43039;34806;3826754;3377005
"2008";"04";"Collectif";"Brute";17157;15292;1164116;1064120
"2008";"04";"Collectif";"CVS-CJO";18873;15431;1280548;1073793
"2008";"04";"Individuel groupe";"Brute";6381;3974;571919;386922
"2008";"04";"Individuel groupe";"CVS-CJO";6261;3889;561164;378646
"2008";"04";"Individuel pur";"Brute";15422;15739;1948544;2068370
"2008";"04";"Individuel pur";"CVS-CJO";15349;14306;1939321;1880050
"2008";"04";"Residence";"Brute";1801;1536;99600;63500
"2008";"04";"Residence";"CVS-CJO";1958;1741;108282;71975
"2008";"04";"Tous Logements";"Brute";40761;36541;3784179;3582912
"2008";"04";"Tous Logements";"CVS-CJO";42441;35367;3940147;3467799
"2008";"03";"Collectif";"Brute";22749;15302;1577598;1029126
"2008";"03";"Collectif";"CVS-CJO";21882;15121;1517473;1016953
"2008";"03";"Individuel groupe";"Brute";6844;4574;621949;438516
"2008";"03";"Individuel groupe";"CVS-CJO";7049;4428;640578;424519
"2008";"03";"Individuel pur";"Brute";14646;15094;1854934;1960973
"2008";"03";"Individuel pur";"CVS-CJO";15345;14292;1943463;1856779
"2008";"03";"Residence";"Brute";2799;2430;159600;135800
"2008";"03";"Residence";"CVS-CJO";2563;2330;146143;130212
"2008";"03";"Tous Logements";"Brute";47038;37400;4214081;3564415
"2008";"03";"Tous Logements";"CVS-CJO";46839;36171;4196253;3447285
"2008";"02";"Collectif";"Brute";20997;15021;1393982;1038490
"2008";"02";"Collectif";"CVS-CJO";22882;17700;1519126;1223705
"2008";"02";"Individuel groupe";"Brute";6014;4614;557015;448451
"2008";"02";"Individuel groupe";"CVS-CJO";6496;4837;601658;470125
"2008";"02";"Individuel pur";"Brute";15489;15547;1934697;2008471
"2008";"02";"Individuel pur";"CVS-CJO";15802;16137;1973793;2084691
"2008";"02";"Residence";"Brute";2371;1574;117300;64600
"2008";"02";"Residence";"CVS-CJO";2836;1862;140305;76420
"2008";"02";"Tous Logements";"Brute";44871;36756;4002994;3560012
"2008";"02";"Tous Logements";"CVS-CJO";48016;40536;4283563;3926125
"2008";"01";"Collectif";"Brute";19449;17708;1344741;1227008
"2008";"01";"Collectif";"CVS-CJO";21412;18276;1480467;1266365
"2008";"01";"Individuel groupe";"Brute";5709;4655;527681;425508
"2008";"01";"Individuel groupe";"CVS-CJO";6079;4605;561880;420938
"2008";"01";"Individuel pur";"Brute";16276;15749;2052667;2031702
"2008";"01";"Individuel pur";"CVS-CJO";16276;16193;2052667;2088980
"2008";"01";"Residence";"Brute";1902;910;107900;50200
"2008";"01";"Residence";"CVS-CJO";2217;987;125770;54448
"2008";"01";"Tous Logements";"Brute";43336;39022;4032989;3734418
"2008";"01";"Tous Logements";"CVS-CJO";45984;40061;4279420;3833851
"2007";"12";"Collectif";"Brute";22178;18066;1494748;1219557
"2007";"12";"Collectif";"CVS-CJO";19843;15169;1337374;1023993
"2007";"12";"Individuel groupe";"Brute";5658;4720;518493;431294
"2007";"12";"Individuel groupe";"CVS-CJO";5835;4564;534713;417039
"2007";"12";"Individuel pur";"Brute";14940;12431;1906718;1606637
"2007";"12";"Individuel pur";"CVS-CJO";16490;15957;2104537;2062353
"2007";"12";"Residence";"Brute";4263;1544;228200;69200
"2007";"12";"Residence";"CVS-CJO";3609;1413;193191;63329
"2007";"12";"Tous Logements";"Brute";47039;36761;4148159;3326688
"2007";"12";"Tous Logements";"CVS-CJO";45777;37103;4036869;3357637
"2007";"11";"Collectif";"Brute";18134;18491;1204826;1260617
"2007";"11";"Collectif";"CVS-CJO";18951;16653;1259108;1135312
"2007";"11";"Individuel groupe";"Brute";5259;3857;481967;373901
"2007";"11";"Individuel groupe";"CVS-CJO";5767;3681;528523;356839
"2007";"11";"Individuel pur";"Brute";12765;16267;1638530;2092200
"2007";"11";"Individuel pur";"CVS-CJO";14021;16376;1799752;2106219
"2007";"11";"Residence";"Brute";2541;1215;122500;62300
"2007";"11";"Residence";"CVS-CJO";2593;1428;125007;73222
"2007";"11";"Tous Logements";"Brute";38699;39830;3447823;3789018
"2007";"11";"Tous Logements";"CVS-CJO";41332;38138;3682406;3628058
"2007";"10";"Collectif";"Brute";24804;20958;1679601;1401190
"2007";"10";"Collectif";"CVS-CJO";20705;18852;1402038;1260389
"2007";"10";"Individuel groupe";"Brute";7381;5415;689868;513244
"2007";"10";"Individuel groupe";"CVS-CJO";5844;4824;546212;457228
"2007";"10";"Individuel pur";"Brute";17488;20138;2253751;2606257
"2007";"10";"Individuel pur";"CVS-CJO";17698;16532;2280815;2139569
"2007";"10";"Residence";"Brute";3125;2459;164400;102600
"2007";"10";"Residence";"CVS-CJO";2920;2124;153615;88622
"2007";"10";"Tous Logements";"Brute";52798;48970;4787620;4623291
"2007";"10";"Tous Logements";"CVS-CJO";47167;42332;4277012;3996593
"2007";"09";"Collectif";"Brute";18318;18824;1237731;1276382
"2007";"09";"Collectif";"CVS-CJO";18246;17258;1232866;1170198
"2007";"09";"Individuel groupe";"Brute";5782;5210;776538;496600
"2007";"09";"Individuel groupe";"CVS-CJO";5951;4651;799235;443318
"2007";"09";"Individuel pur";"Brute";18901;19459;2425696;2517308
"2007";"09";"Individuel pur";"CVS-CJO";18456;16464;2368586;2129861
"2007";"09";"Residence";"Brute";2417;1547;138500;83700
"2007";"09";"Residence";"CVS-CJO";2598;1614;148872;87325
"2007";"09";"Tous Logements";"Brute";45418;45040;4578465;4373990
"2007";"09";"Tous Logements";"CVS-CJO";45251;39987;4561630;3883276
"2007";"08";"Collectif";"Brute";18703;8196;1223710;544552
"2007";"08";"Collectif";"CVS-CJO";22054;15975;1442961;1061398
"2007";"08";"Individuel groupe";"Brute";5615;2045;527226;184700
"2007";"08";"Individuel groupe";"CVS-CJO";6514;4311;611638;389360
"2007";"08";"Individuel pur";"Brute";17653;9687;2251928;1262970
"2007";"08";"Individuel pur";"CVS-CJO";18303;17220;2334846;2245106
"2007";"08";"Residence";"Brute";1269;774;71200;33200
"2007";"08";"Residence";"CVS-CJO";1751;1689;98244;72448
"2007";"08";"Tous Logements";"Brute";43240;20702;4074064;2025422
"2007";"08";"Tous Logements";"CVS-CJO";48622;39195;4581155;3834722
"2007";"07";"Collectif";"Brute";25368;19651;1723604;1303367
"2007";"07";"Collectif";"CVS-CJO";21611;20418;1468338;1354239
"2007";"07";"Individuel groupe";"Brute";6903;4740;630816;462901
"2007";"07";"Individuel groupe";"CVS-CJO";6040;4745;551953;463389
"2007";"07";"Individuel pur";"Brute";20687;17554;2653235;2259471
"2007";"07";"Individuel pur";"CVS-CJO";17885;16326;2293861;2101408
"2007";"07";"Residence";"Brute";2845;3010;153300;127800
"2007";"07";"Residence";"CVS-CJO";2263;2191;121940;93026
"2007";"07";"Tous Logements";"Brute";55803;44955;5160955;4153539
"2007";"07";"Tous Logements";"CVS-CJO";47799;43680;4420703;4035738
"2007";"06";"Collectif";"Brute";24971;21811;1694409;1471514
"2007";"06";"Collectif";"CVS-CJO";23639;18246;1604026;1230996
"2007";"06";"Individuel groupe";"Brute";5480;5503;511799;530988
"2007";"06";"Individuel groupe";"CVS-CJO";5340;4797;498724;462866
"2007";"06";"Individuel pur";"Brute";19954;18114;2559769;2372095
"2007";"06";"Individuel pur";"CVS-CJO";18006;16566;2309873;2169379
"2007";"06";"Residence";"Brute";1956;2056;90300;93500
"2007";"06";"Residence";"CVS-CJO";1926;1867;88915;84905
"2007";"06";"Tous Logements";"Brute";52361;47484;4856277;4468097
"2007";"06";"Tous Logements";"CVS-CJO";48911;41476;4536303;3902763
"2007";"05";"Collectif";"Brute";19784;18622;1364285;1250976
"2007";"05";"Collectif";"CVS-CJO";22610;18991;1559163;1275764
"2007";"05";"Individuel groupe";"Brute";5673;4484;527860;420382
"2007";"05";"Individuel groupe";"CVS-CJO";6112;5002;568708;468945
"2007";"05";"Individuel pur";"Brute";17908;16533;2299074;2140288
"2007";"05";"Individuel pur";"CVS-CJO";18404;16625;2362752;2152198
"2007";"05";"Residence";"Brute";3107;2189;174600;95600
"2007";"05";"Residence";"CVS-CJO";3000;2030;168587;88656
"2007";"05";"Tous Logements";"Brute";46472;41828;4365819;3907246
"2007";"05";"Tous Logements";"CVS-CJO";50126;42648;4709095;3983844
